"Name","Location","Type","Data Type","EOL Comment"
"distance_since_codes_cleared_km","4000449a","Data Label","undefined2",""
"LEA_obd_monitor_counter","400044ca","Data Label","ushort",""
"lea_misfire_baseline_set","400044e4","Data Label","undefined1",""
"obd_ii_perm_dtc","400044e6","Data Label","ushort[8]","Perm DTC. Runtime state -- log to observe this behavior."
"LEA_obd_ii_P0011_flags","40004512","Data Label","uint8_t","Stored monitor/maturation state for P0011 (intake cam (VVT) bank1 over-advanced). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0011_fail_counter","40004513","Data Label","uint8_t",""
"LEA_obd_ii_P0011_pass_counter","40004514","Data Label","uint8_t",""
"LEA_obd_ii_P0012_flags","40004515","Data Label","uint8_t","Stored monitor/maturation state for P0012 (intake cam bank1 retarded). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0012_fail_counter","40004516","Data Label","uint8_t",""
"LEA_obd_ii_P0012_pass_counter","40004517","Data Label","uint8_t",""
"LEA_obd_ii_P0021_flags","40004518","Data Label","uint8_t","Stored monitor/maturation state for P0021 (intake cam bank2 over-advanced). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0021_fail_counter","40004519","Data Label","uint8_t",""
"LEA_obd_ii_P0021_pass_counter","4000451a","Data Label","uint8_t",""
"LEA_obd_ii_P0022_flags","4000451b","Data Label","uint8_t","Stored monitor/maturation state for P0022 (intake cam bank2 retarded). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0022_fail_counter","4000451c","Data Label","uint8_t",""
"LEA_obd_ii_P0022_pass_counter","4000451d","Data Label","uint8_t",""
"LEA_obd_ii_P0014_flags","4000451e","Data Label","uint8_t","Stored monitor/maturation state for P0014 (exhaust cam bank1 over-advanced). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0014_fail_counter","4000451f","Data Label","uint8_t",""
"LEA_obd_ii_P0014_pass_counter","40004520","Data Label","uint8_t",""
"LEA_obd_ii_P0015_flags","40004521","Data Label","uint8_t","Stored monitor/maturation state for P0015 (exhaust cam bank1 retarded). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0015_fail_counter","40004522","Data Label","uint8_t",""
"LEA_obd_ii_P0015_pass_counter","40004523","Data Label","uint8_t",""
"LEA_obd_ii_P0024_flags","40004524","Data Label","uint8_t","Stored monitor/maturation state for P0024 (exhaust cam bank2 over-advanced). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0024_fail_counter","40004525","Data Label","uint8_t",""
"LEA_obd_ii_P0024_pass_counter","40004526","Data Label","uint8_t",""
"LEA_obd_ii_P0025_flags","40004527","Data Label","uint8_t","Stored monitor/maturation state for P0025 (exhaust cam bank2 retarded). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0025_fail_counter","40004528","Data Label","uint8_t",""
"LEA_obd_ii_P0025_pass_counter","40004529","Data Label","uint8_t",""
"LEA_obd_ii_P0016_flags","4000452a","Data Label","uint8_t","Stored monitor/maturation state for P0016 (crank/intake-cam bank1 correlation). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0016_fail_counter","4000452b","Data Label","uint8_t",""
"LEA_obd_ii_P0016_pass_counter","4000452c","Data Label","uint8_t",""
"LEA_obd_ii_P0017_flags","4000452d","Data Label","uint8_t","Stored monitor/maturation state for P0017 (crank/exhaust-cam bank1 correlation). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0017_fail_counter","4000452e","Data Label","uint8_t",""
"LEA_obd_ii_P0017_pass_counter","4000452f","Data Label","uint8_t",""
"LEA_obd_ii_P0018_flags","40004530","Data Label","uint8_t","Stored monitor/maturation state for P0018 (crank/intake-cam bank2 correlation). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0018_fail_counter","40004531","Data Label","uint8_t",""
"LEA_obd_ii_P0018_pass_counter","40004532","Data Label","uint8_t",""
"LEA_obd_ii_P0019_flags","40004533","Data Label","uint8_t","Stored monitor/maturation state for P0019 (crank/exhaust-cam bank2 correlation). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0019_fail_counter","40004534","Data Label","uint8_t",""
"LEA_obd_ii_P0019_pass_counter","40004535","Data Label","uint8_t",""
"LEA_obd_ii_P0076_flags","40004536","Data Label","uint8_t","Stored monitor/maturation state for P0076 (intake VVT solenoid bank1 low). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0076_fail_counter","40004537","Data Label","uint8_t",""
"LEA_obd_ii_P0076_pass_counter","40004538","Data Label","uint8_t",""
"LEA_obd_ii_P0077_flags","40004539","Data Label","uint8_t","Stored monitor/maturation state for P0077 (intake VVT solenoid bank1 high). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0077_fail_counter","4000453a","Data Label","uint8_t",""
"LEA_obd_ii_P0077_pass_counter","4000453b","Data Label","uint8_t",""
"LEA_obd_ii_P0079_flags","4000453c","Data Label","uint8_t","Stored monitor/maturation state for P0079 (exhaust VVT solenoid bank1 low). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0079_fail_counter","4000453d","Data Label","uint8_t",""
"LEA_obd_ii_P0079_pass_counter","4000453e","Data Label","uint8_t",""
"LEA_obd_ii_P0080_flags","4000453f","Data Label","uint8_t","Stored monitor/maturation state for P0080 (exhaust VVT solenoid bank1 high). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0080_fail_counter","40004540","Data Label","uint8_t",""
"LEA_obd_ii_P0080_pass_counter","40004541","Data Label","uint8_t",""
"LEA_obd_ii_P0082_flags","40004542","Data Label","uint8_t","Stored monitor/maturation state for P0082 (intake VVT solenoid bank2 low). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0082_fail_counter","40004543","Data Label","uint8_t",""
"LEA_obd_ii_P0082_pass_counter","40004544","Data Label","uint8_t",""
"LEA_obd_ii_P0083_flags","40004545","Data Label","uint8_t","Stored monitor/maturation state for P0083 (intake VVT solenoid bank2 high). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0083_fail_counter","40004546","Data Label","uint8_t",""
"LEA_obd_ii_P0083_pass_counter","40004547","Data Label","uint8_t",""
"LEA_obd_ii_P0085_flags","40004548","Data Label","uint8_t","Stored monitor/maturation state for P0085 (exhaust VVT solenoid bank2 low). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0085_fail_counter","40004549","Data Label","uint8_t",""
"LEA_obd_ii_P0085_pass_counter","4000454a","Data Label","uint8_t",""
"LEA_obd_ii_P0086_flags","4000454b","Data Label","uint8_t","Stored monitor/maturation state for P0086 (exhaust VVT solenoid bank2 high). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0086_fail_counter","4000454c","Data Label","uint8_t",""
"LEA_obd_ii_P0086_pass_counter","4000454d","Data Label","uint8_t",""
"LEA_obd_ii_P0101_flags","4000454e","Data Label","uint8_t","Stored monitor/maturation state for P0101 (MAF rationality). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0101_fail_counter","4000454f","Data Label","uint8_t",""
"LEA_obd_ii_P0101_pass_counter","40004550","Data Label","uint8_t",""
"LEA_obd_ii_P0102_flags","40004551","Data Label","uint8_t","Stored monitor/maturation state for P0102 (MAF circuit low). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0102_fail_counter","40004552","Data Label","uint8_t",""
"LEA_obd_ii_P0102_pass_counter","40004553","Data Label","uint8_t",""
"LEA_obd_ii_P0103_flags","40004554","Data Label","uint8_t","Stored monitor/maturation state for P0103 (MAF circuit high). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0103_fail_counter","40004555","Data Label","uint8_t",""
"LEA_obd_ii_P0103_pass_counter","40004556","Data Label","uint8_t",""
"LEA_obd_ii_P0106_flags","40004557","Data Label","uint8_t","Stored monitor/maturation state for P0106 (MAP/baro rationality). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0106_fail_counter","40004558","Data Label","uint8_t",""
"LEA_obd_ii_P0106_pass_counter","40004559","Data Label","uint8_t",""
"LEA_obd_ii_P0107_flags","4000455a","Data Label","uint8_t","Stored monitor/maturation state for P0107 (MAP/baro circuit low). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0107_fail_counter","4000455b","Data Label","uint8_t",""
"LEA_obd_ii_P0107_pass_counter","4000455c","Data Label","uint8_t",""
"LEA_obd_ii_P0108_flags","4000455d","Data Label","uint8_t","Stored monitor/maturation state for P0108 (MAP/baro circuit high). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0108_fail_counter","4000455e","Data Label","uint8_t",""
"LEA_obd_ii_P0108_pass_counter","4000455f","Data Label","uint8_t",""
"LEA_obd_ii_P0111_flags","40004560","Data Label","uint8_t","Stored monitor/maturation state for P0111 (IAT rationality). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0111_fail_counter","40004561","Data Label","uint8_t",""
"LEA_obd_ii_P0111_pass_counter","40004562","Data Label","uint8_t",""
"LEA_obd_ii_P0112_flags","40004563","Data Label","uint8_t","Stored monitor/maturation state for P0112 (IAT circuit low). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0112_fail_counter","40004564","Data Label","uint8_t",""
"LEA_obd_ii_P0112_pass_counter","40004565","Data Label","uint8_t",""
"LEA_obd_ii_P0113_flags","40004566","Data Label","uint8_t","Stored monitor/maturation state for P0113 (IAT circuit high). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0113_fail_counter","40004567","Data Label","uint8_t",""
"LEA_obd_ii_P0113_pass_counter","40004568","Data Label","uint8_t",""
"LEA_obd_ii_P0071_flags","40004569","Data Label","uint8_t","Stored monitor/maturation state for P0071 (ambient air temp sensor rationality). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0071_fail_counter","4000456a","Data Label","uint8_t",""
"LEA_obd_ii_P0071_pass_counter","4000456b","Data Label","uint8_t",""
"LEA_obd_ii_P0116_flags","4000456c","Data Label","uint8_t","Stored monitor/maturation state for P0116 (coolant-temp rationality). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0116_fail_counter","4000456d","Data Label","uint8_t",""
"LEA_obd_ii_P0116_pass_counter","4000456e","Data Label","uint8_t",""
"LEA_obd_ii_P0117_flags","4000456f","Data Label","uint8_t","Stored monitor/maturation state for P0117 (coolant-temp circuit low). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0117_fail_counter","40004570","Data Label","uint8_t",""
"LEA_obd_ii_P0117_pass_counter","40004571","Data Label","uint8_t",""
"LEA_obd_ii_P0118_flags","40004572","Data Label","uint8_t","Stored monitor/maturation state for P0118 (coolant-temp circuit high). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0118_fail_counter","40004573","Data Label","uint8_t",""
"LEA_obd_ii_P0118_pass_counter","40004574","Data Label","uint8_t",""
"LEA_obd_ii_P0122_flags","40004575","Data Label","uint8_t","Stored monitor/maturation state for P0122 (TPS/pedal A circuit low). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0122_fail_counter","40004576","Data Label","uint8_t",""
"LEA_obd_ii_P0122_pass_counter","40004577","Data Label","uint8_t",""
"LEA_obd_ii_P0123_flags","40004578","Data Label","uint8_t","Stored monitor/maturation state for P0123 (TPS/pedal A circuit high). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0123_fail_counter","40004579","Data Label","uint8_t",""
"LEA_obd_ii_P0123_pass_counter","4000457a","Data Label","uint8_t",""
"LEA_obd_ii_P0128_flags","4000457b","Data Label","uint8_t","Stored monitor/maturation state for P0128 (coolant below thermostat regulating temp). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0128_fail_counter","4000457c","Data Label","uint8_t",""
"LEA_obd_ii_P0128_pass_counter","4000457d","Data Label","uint8_t",""
"LEA_obd_ii_P0131_flags","4000457e","Data Label","uint8_t","Stored monitor/maturation state for P0131 (O2 B1S1 low). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0131_fail_counter","4000457f","Data Label","uint8_t",""
"LEA_obd_ii_P0131_pass_counter","40004580","Data Label","uint8_t",""
"LEA_obd_ii_P0132_flags","40004581","Data Label","uint8_t","Stored monitor/maturation state for P0132 (O2 B1S1 high). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0132_fail_counter","40004582","Data Label","uint8_t",""
"LEA_obd_ii_P0132_pass_counter","40004583","Data Label","uint8_t",""
"LEA_obd_ii_P0133_flags","40004584","Data Label","uint8_t","Stored monitor/maturation state for P0133 (O2 B1S1 slow response). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0133_fail_counter","40004585","Data Label","uint8_t",""
"LEA_obd_ii_P0133_pass_counter","40004586","Data Label","uint8_t",""
"LEA_obd_ii_P0134_flags","40004587","Data Label","uint8_t","Stored monitor/maturation state for P0134 (O2 B1S1 inactive). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0134_fail_counter","40004588","Data Label","uint8_t",""
"LEA_obd_ii_P0134_pass_counter","40004589","Data Label","uint8_t",""
"LEA_obd_ii_P0135_flags","4000458a","Data Label","uint8_t","Stored monitor/maturation state for P0135 (O2 B1S1 heater). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0135_fail_counter","4000458b","Data Label","uint8_t",""
"LEA_obd_ii_P0135_pass_counter","4000458c","Data Label","uint8_t",""
"LEA_obd_ii_P0137_flags","4000458d","Data Label","uint8_t","Stored monitor/maturation state for P0137 (O2 B1S2 low). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0137_fail_counter","4000458e","Data Label","uint8_t",""
"LEA_obd_ii_P0137_pass_counter","4000458f","Data Label","uint8_t",""
"LEA_obd_ii_P0138_flags","40004590","Data Label","uint8_t","Stored monitor/maturation state for P0138 (O2 B1S2 high). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0138_fail_counter","40004591","Data Label","uint8_t",""
"LEA_obd_ii_P0138_pass_counter","40004592","Data Label","uint8_t",""
"LEA_obd_ii_P0139_flags","40004593","Data Label","uint8_t","Stored monitor/maturation state for P0139 (O2 B1S2 slow response). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0139_fail_counter","40004594","Data Label","uint8_t",""
"LEA_obd_ii_P0139_pass_counter","40004595","Data Label","uint8_t",""
"LEA_obd_ii_P0140_flags","40004596","Data Label","uint8_t","Stored monitor/maturation state for P0140 (O2 B1S2 inactive). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0140_fail_counter","40004597","Data Label","uint8_t",""
"LEA_obd_ii_P0140_pass_counter","40004598","Data Label","uint8_t",""
"LEA_obd_ii_P0141_flags","40004599","Data Label","uint8_t","Stored monitor/maturation state for P0141 (O2 B1S2 heater). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0141_fail_counter","4000459a","Data Label","uint8_t",""
"LEA_obd_ii_P0141_pass_counter","4000459b","Data Label","uint8_t",""
"LEA_obd_ii_P0151_flags","4000459c","Data Label","uint8_t","Stored monitor/maturation state for P0151 (O2 B2S1 low). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0151_fail_counter","4000459d","Data Label","uint8_t",""
"LEA_obd_ii_P0151_pass_counter","4000459e","Data Label","uint8_t",""
"LEA_obd_ii_P0152_flags","4000459f","Data Label","uint8_t","Stored monitor/maturation state for P0152 (O2 B2S1 high). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0152_fail_counter","400045a0","Data Label","uint8_t",""
"LEA_obd_ii_P0152_pass_counter","400045a1","Data Label","uint8_t",""
"LEA_obd_ii_P0153_flags","400045a2","Data Label","uint8_t","Stored monitor/maturation state for P0153 (O2 B2S1 slow response). Log it to catch this fault maturing during a drive."
"LEA_obd_ii_P0153_fail_counter","400045a3","Data Label","uint8_t",""
"LEA_obd_ii_P0153_pass_counter","400045a4","Data Label","uint8_t",""
"LEA_obd_ii_P0154_flags","400045a5","Data Label","uint8_t","Stored monitor/maturation state for P0154 (O2 B2S1 inactive). Log it to catch this fault maturing during a drive."
